"Filename","r-base","ms-deberta","distilb","r-large","albert","Mittelwert"
"V02 Dissemination Division_Seite_191.txt",75.7,0.2,79.3,1.1,6.5,32.6
"V04 Technical Division_Seite_227.txt",0.9,0.4,1.2,99.9,0.6,20.6
"V07 Executive Division_Seite_595.txt",49.1,100.0,99.9,100.0,100.0,89.8
"1965_69_Seite_271.txt",99.8,0.3,98.1,100.0,66.4,72.9
"V08 1966-1969_Seite_205.txt",0.1,73.1,3.2,0.0,0.7,15.4
"V04 Technical Division_Seite_478.txt",0.1,0.2,0.9,0.6,0.4,0.4
"V03 Treasury Division_Seite_17.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V10 1972-1976_Seite_705.txt",4.2,99.7,99.2,100.0,100.0,80.6
"1978_79_Seite_248.txt",0.1,0.2,3.4,1.3,1.0,1.2
"V07 1963-1965_Seite_629.txt",0.1,0.3,0.9,0.0,0.5,0.4
"V08 1966-1969_Seite_423.txt",0.2,99.1,7.6,100.0,100.0,61.4
"Subject Volume 3_Seite_151.txt",0.0,99.7,1.2,0.0,0.4,20.3
"V02 Dissemination Division_Seite_690.txt",0.1,99.9,2.0,0.1,99.9,40.4
"Subject Volume 3_Seite_510.txt",0.0,0.2,1.0,0.0,0.3,0.3
"V01 HCO Division_Seite_325.txt",32.5,99.8,45.1,100.0,100.0,75.5
"V05 Qualifications Division_Seite_596.txt",0.7,39.9,14.0,1.9,22.1,15.7
"Subject Volume 2_Seite_136.txt",0.1,0.2,1.4,0.4,0.5,0.5
"V07 Executive Division_Seite_133.txt",0.1,99.9,1.2,99.7,1.2,40.4
"Subject Volume 3_Seite_602.txt",0.1,99.8,2.8,0.0,53.9,31.3
"V03 1955-1956_Seite_303.txt",99.7,99.9,92.8,100.0,100.0,98.5
"V05 Qualifications Division_Seite_96.txt",0.1,0.2,6.7,1.2,2.0,2.0
"Management Series V1_Seite_68.txt",1.7,99.9,99.3,100.0,100.0,80.2
"Subject Volume 3_Seite_283.txt",0.0,97.8,0.9,0.0,0.5,19.9
"Subject Volume 1_Seite_17.txt",0.1,99.8,28.9,0.1,100.0,45.8
"V07 Executive Division_Seite_279.txt",0.1,0.2,2.1,0.0,0.4,0.6
"Subject Volume 3_Seite_361.txt",0.0,98.0,1.0,0.0,0.5,19.9
"1976_78_Seite_512.txt",0.2,0.5,42.5,2.1,4.9,10.0
"V11 1977-1979_Seite_348.txt",0.1,99.8,1.5,0.0,98.2,39.9
"V13 1985-1991_Seite_589.txt",0.1,59.1,2.2,0.0,0.8,12.4
"V06 1961-1962_Seite_287.txt",0.1,0.2,1.4,93.5,0.8,19.2
"V05 Qualifications Division_Seite_907.txt",93.2,0.5,32.1,42.3,1.7,34.0
"V06 1961-1962_Seite_670.txt",0.1,99.5,1.5,0.0,0.4,20.3
"V00 Index_Seite_177.txt",10.1,0.4,1.1,99.4,0.9,22.4
"Subject Volume 2_Seite_414.txt",0.1,77.3,1.2,0.1,0.4,15.8
"Management Series V3_Seite_315.txt",0.9,99.9,99.3,100.0,100.0,80.0
"V02 1953-1954_Seite_337.txt",0.1,99.6,8.3,0.0,0.5,21.7
"Subject Volume 1_Seite_55.txt",0.0,99.9,1.2,15.0,99.8,43.2
"V02 1953-1954_Seite_165.txt",99.9,2.2,80.2,100.0,100.0,76.4
"V06 Public Division_Seite_372.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V02 Dissemination Division_Seite_86.txt",0.1,99.9,1.4,100.0,99.8,60.2
"V11 1977-1979_Seite_394.txt",0.1,99.7,1.4,99.9,43.8,49.0
"V05 Qualifications Division_Seite_321.txt",0.1,0.3,1.6,0.0,0.8,0.6
"1972_76_Seite_176.txt",0.0,99.9,23.4,0.8,98.6,44.5
"Management Series V1_Seite_449.txt",1.1,99.9,1.9,100.0,100.0,60.6
"V05 Qualifications Division_Seite_229.txt",0.1,0.2,12.7,0.0,1.7,2.9
"Management Series V2_Seite_172.txt",0.0,2.8,1.0,0.0,0.5,0.9
"Subject Volume 1_Seite_419.txt",0.1,98.4,2.9,0.0,0.6,20.4
"Subject Volume 4_Seite_89.txt",0.1,4.8,1.4,0.0,0.5,1.4
"V11 1977-1979_Seite_480.txt",0.1,0.2,0.9,0.0,0.4,0.3
"Management Series V2_Seite_132.txt",0.3,100.0,24.4,96.7,100.0,64.2
"V04 1957-1958_Seite_385.txt",99.2,99.9,78.8,100.0,1.1,75.8
"V10 1972-1976_Seite_57.txt",0.0,99.4,1.1,0.0,0.4,20.2
"V05 Qualifications Division_Seite_646.txt",15.1,0.2,1.1,99.9,0.4,23.4
"V12 1980-1984_Seite_161.txt",0.2,0.2,1.2,0.0,0.5,0.4
"V12 1980-1984_Seite_21.txt",3.7,99.1,93.3,0.8,100.0,59.4
"V00 Basic Staff Hat_Seite_53.txt",51.1,99.9,97.1,100.0,100.0,89.6
"V04 Technical Division_Seite_851.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V09 1970-1971_Seite_386.txt",0.1,0.2,36.1,0.0,100.0,27.3
"1972_76_Seite_443.txt",0.1,99.9,8.8,0.6,100.0,41.9
"V07 Executive Division_Seite_543.txt",100.0,100.0,99.9,100.0,100.0,100.0
"Subject Volume 1_Seite_491.txt",0.1,99.8,2.2,0.0,100.0,40.4
"V04 Technical Division_Seite_1106.txt",0.1,0.2,3.8,0.0,1.1,1.0
"V00 Index_Seite_272.txt",0.1,0.3,1.2,0.0,0.5,0.4
"V05 Qualifications Division_Seite_526.txt",0.1,8.3,1.3,0.0,0.4,2.0
"V00 Basic Staff Hat_Seite_211.txt",0.2,99.7,98.4,97.2,99.3,79.0
"V04 Technical Division_Seite_996.txt",0.1,0.2,1.0,0.0,0.4,0.3
"V03 Treasury Division_Seite_111.txt",98.5,100.0,99.9,100.0,100.0,99.7
"Management Series V1_Seite_154.txt",0.1,68.7,77.0,0.0,100.0,49.2
"V05 Qualifications Division_Seite_439.txt",0.1,0.5,1.2,0.1,0.4,0.5
"1976_78_Seite_406.txt",0.1,0.2,1.1,10.8,0.4,2.5
"1972_76_Seite_330.txt",99.9,100.0,99.5,100.0,98.8,99.6
"V08 1966-1969_Seite_232.txt",0.1,0.2,6.7,0.0,1.1,1.6
"1978_79_Seite_2.txt",99.8,99.9,98.0,2.0,79.3,75.8
"1978_79_Seite_158.txt",100.0,100.0,72.9,100.0,99.9,94.5
"Subject Volume 3_Seite_169.txt",0.0,0.3,1.3,0.0,94.0,19.1
"Management Series V1_Seite_207.txt",0.1,99.8,1.8,99.9,17.4,43.8
"V01 HCO Division_Seite_29.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V03 Treasury Division_Seite_395.txt",0.4,0.2,4.0,0.1,5.3,2.0
"V06 1961-1962_Seite_689.txt",0.1,99.5,2.0,99.5,100.0,60.2
"1972_76_Seite_165.txt",100.0,100.0,99.8,100.0,100.0,99.9
"V09 1970-1971_Seite_606.txt",100.0,99.9,99.9,100.0,100.0,99.9
"V06 1961-1962_Seite_33.txt",0.1,0.2,1.5,0.0,0.7,0.5
"Management Series V3_Seite_218.txt",2.7,0.5,1.0,0.1,0.6,1.0
"V08 1966-1969_Seite_452.txt",78.4,99.9,89.8,100.0,100.0,93.6
"1976_78_Seite_210.txt",0.1,82.7,1.0,0.1,0.9,17.0
"V01 HCO Division_Seite_481.txt",1.8,0.3,2.3,1.6,2.3,1.7
"1978_79_Seite_267.txt",0.0,0.2,1.1,0.0,0.3,0.3
"Subject Volume 3_Seite_481.txt",0.0,99.4,1.4,0.0,0.7,20.3
"V08 1966-1969_Seite_137.txt",0.0,99.9,1.3,0.0,0.7,20.4
"Subject Volume 4_Seite_266.txt",0.1,99.8,1.7,0.0,0.6,20.4
"Management Series V3_Seite_91.txt",1.0,99.9,98.4,100.0,100.0,79.9
"V04 Technical Division_Seite_1030.txt",0.1,1.7,2.8,0.0,1.0,1.1
"V13 1985-1991_Seite_564.txt",0.1,0.2,1.1,0.0,0.7,0.4
"1976_78_Seite_341.txt",97.4,99.7,99.5,100.0,91.5,97.6
"V13 1985-1991_Seite_553.txt",0.1,99.1,1.3,0.0,0.4,20.2
"V07 Executive Division_Seite_513.txt",99.9,99.9,99.8,100.0,100.0,99.9
"V09 1970-1971_Seite_314.txt",0.0,99.5,1.2,0.0,0.4,20.2
"V04 Technical Division_Seite_765.txt",0.1,0.2,2.0,0.1,1.4,0.8
"V04 Technical Division_Seite_215.txt",0.1,99.9,1.1,0.3,9.5,22.2
"1970_71_Seite_353.txt",0.2,100.0,1.2,4.3,21.5,25.4
"1978_79_Seite_310.txt",0.2,99.9,2.2,0.0,0.5,20.6
"V08 1966-1969_Seite_265.txt",90.8,100.0,95.4,100.0,100.0,97.2
"V01 HCO Division_Seite_834.txt",0.1,0.2,1.7,0.0,0.7,0.5
"V02 1953-1954_Seite_273.txt",48.0,99.8,98.7,100.0,100.0,89.3
"Subject Volume 3_Seite_172.txt",0.0,99.5,1.0,0.0,0.5,20.2
"Subject Volume 2_Seite_205.txt",0.2,99.9,22.1,100.0,100.0,64.4
"V12 1980-1984_Seite_586.txt",0.1,100.0,65.0,99.9,99.9,73.0
"Management Series V1_Seite_258.txt",0.2,99.9,59.7,100.0,100.0,72.0
"V10 1972-1976_Seite_208.txt",0.1,99.9,1.1,0.0,0.4,20.3
"Subject Volume 3_Seite_197.txt",0.0,0.4,0.9,0.0,0.5,0.4
"1970_71_Seite_199.txt",0.2,99.7,4.2,1.2,100.0,41.1
"V07 1963-1965_Seite_17.txt",0.1,0.2,2.6,0.0,0.6,0.7
"V01 1950-1952_Seite_508.txt",0.5,0.2,43.4,0.3,6.8,10.3
"Subject Volume 3_Seite_312.txt",0.0,0.2,1.0,0.0,0.5,0.4
"V06 1961-1962_Seite_159.txt",99.1,11.4,1.7,0.1,26.2,27.7
"V00 Basic Staff Hat_Seite_732.txt",96.9,0.6,32.2,99.6,2.5,46.4
"V08 1966-1969_Seite_505.txt",0.1,0.2,2.8,0.0,0.6,0.7
"V09 1970-1971_Seite_437.txt",0.1,99.9,1.4,0.0,0.4,20.4
"V02 Dissemination Division_Seite_450.txt",0.9,0.2,1.2,7.3,0.9,2.1
"V03 Treasury Division_Seite_12.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V12 1980-1984_Seite_20.txt",0.9,0.2,1.0,8.3,0.5,2.2
"V01 1950-1952_Seite_238.txt",18.1,99.9,99.8,100.0,100.0,83.6
"V01 HCO Division_Seite_100.txt",0.1,99.9,2.2,0.0,99.9,40.4
"V06 Public Division_Seite_396.txt",1.1,0.5,1.0,0.0,0.7,0.7
"V06 1961-1962_Seite_630.txt",0.1,0.2,1.1,0.0,0.6,0.4
"V04 Technical Division_Seite_1229.txt",0.5,0.2,43.4,0.3,6.8,10.3
"Subject Volume 3_Seite_512.txt",0.1,0.3,1.0,0.0,0.4,0.3
"V12 1980-1984_Seite_448.txt",0.1,0.2,1.3,0.0,0.4,0.4
"V00 Basic Staff Hat_Seite_400.txt",0.2,0.2,1.1,0.0,0.4,0.4
"V06 1961-1962_Seite_327.txt",0.1,0.2,1.5,92.6,1.0,19.1
"V07 Executive Division_Seite_1472.txt",0.0,99.9,2.2,0.0,0.8,20.6
"V04 Technical Division_Seite_589.txt",0.3,99.7,97.2,45.1,99.8,68.4
"V12 1980-1984_Seite_114.txt",0.2,99.9,98.7,100.0,1.7,60.1
"V10 1972-1976_Seite_89.txt",0.1,0.2,1.0,0.0,0.6,0.4
"V12 1980-1984_Seite_142.txt",3.2,99.8,99.6,100.0,100.0,80.5
"1976_78_Seite_309.txt",0.1,2.1,1.0,0.0,0.4,0.7
"1972_76_Seite_134.txt",0.1,0.2,1.0,0.0,0.3,0.3
"V05 Qualifications Division_Seite_312.txt",0.1,0.2,1.0,0.0,0.4,0.3
"V01 HCO Division_Seite_718.txt",0.1,0.2,1.8,0.0,0.4,0.5
"V09 1970-1971_Seite_431.txt",0.0,99.7,1.1,0.0,0.4,20.2
"1972_76_Seite_361.txt",0.1,99.7,1.0,0.0,0.4,20.2
"V04 Technical Division_Seite_274.txt",0.0,0.4,1.0,0.1,0.5,0.4
"1972_76_Seite_189.txt",0.1,0.2,1.1,0.1,0.4,0.4
"Subject Volume 3_Seite_575.txt",11.8,99.4,10.4,100.0,100.0,64.3
"V11 1977-1979_Seite_392.txt",0.1,99.8,96.6,0.2,0.5,39.4
"Subject Volume 2_Seite_144.txt",0.1,0.3,1.0,0.1,0.4,0.4
"V09 1970-1971_Seite_13.txt",0.1,0.3,1.2,0.0,1.2,0.5
"V00 Index_Seite_315.txt",0.1,0.2,1.4,0.1,52.2,10.8
"V03 Treasury Division_Seite_415.txt",0.3,0.2,1.6,1.9,5.6,1.9
"V01 1950-1952_Seite_465.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V10 1972-1976_Seite_460.txt",0.0,1.0,0.9,0.0,0.4,0.5
"1970_71_Seite_334.txt",0.1,99.6,1.4,6.5,0.6,21.6
"1965_69_Seite_143.txt",0.1,0.2,1.0,0.0,0.9,0.5
"V07 Executive Division_Seite_346.txt",0.2,100.0,96.8,100.0,100.0,79.4
"V01 HCO Division_Seite_1081.txt",0.1,0.2,1.0,0.0,0.5,0.4
"V00 Basic Staff Hat_Seite_557.txt",0.1,0.2,7.0,0.0,1.8,1.8
"V04 Technical Division_Seite_47.txt",0.1,0.2,1.2,0.0,0.5,0.4
"Subject Volume 3_Seite_561.txt",0.7,99.9,6.5,99.4,3.9,42.1
"Subject Volume 3_Seite_835.txt",0.1,99.8,1.1,0.0,0.5,20.3
"V10 1972-1976_Seite_441.txt",0.0,0.4,0.9,0.0,0.4,0.3
"Management Series V2_Seite_301.txt",26.3,99.9,93.0,100.0,100.0,83.8
"V04 Technical Division_Seite_789.txt",0.1,0.2,1.9,0.0,0.4,0.5
"Subject Volume 2_Seite_167.txt",0.1,0.2,1.6,0.1,0.4,0.5
"1978_79_Seite_9.txt",0.1,0.2,1.1,0.1,0.5,0.4
"Subject Volume 3_Seite_928.txt",0.1,98.9,1.0,0.0,0.7,20.1
"V11 1977-1979_Seite_117.txt",0.0,99.2,4.6,0.0,0.9,21.0
"V13 1985-1991_Seite_68.txt",20.0,99.3,99.7,1.8,88.2,61.8
"V12 1980-1984_Seite_268.txt",0.0,98.5,1.4,0.0,0.5,20.1
"V07 Executive Division_Seite_1296.txt",0.0,0.2,1.0,0.0,0.5,0.4
"Management Series V3_Seite_30.txt",53.1,99.5,99.6,100.0,100.0,90.4
"Subject Volume 3_Seite_767.txt",0.2,99.3,67.3,0.0,100.0,53.4
"V12 1980-1984_Seite_148.txt",0.1,0.2,1.1,0.0,0.4,0.4
"V07 1963-1965_Seite_279.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V13 1985-1991_Seite_46.txt",0.1,0.2,1.2,0.0,0.4,0.4
"V09 1970-1971_Seite_406.txt",99.9,100.0,99.9,100.0,100.0,99.9
"V06 Public Division_Seite_416.txt",0.0,92.5,0.9,0.0,0.4,18.8
"V04 Technical Division_Seite_574.txt",0.1,0.2,1.2,0.0,0.4,0.4
"V02 Dissemination Division_Seite_431.txt",0.3,0.3,4.2,0.2,0.9,1.2
"V01 1950-1952_Seite_39.txt",37.8,99.8,93.5,100.0,99.9,86.2
"V02 Dissemination Division_Seite_259.txt",0.1,0.2,1.0,4.0,0.4,1.1
"V05 Qualifications Division_Seite_303.txt",0.1,0.2,1.0,0.0,0.4,0.3
"V11 1977-1979_Seite_564.txt",0.0,15.1,1.5,0.0,0.7,3.5
"Subject Volume 4_Seite_510.txt",0.1,99.2,3.5,0.0,0.5,20.6
"V01 HCO Division_Seite_715.txt",0.1,99.9,1.3,0.0,0.4,20.3
"V02 Dissemination Division_Seite_606.txt",0.1,99.4,1.0,0.0,0.4,20.2
"V03 1955-1956_Seite_583.txt",3.1,0.2,86.4,98.9,7.9,39.3
"V05 Qualifications Division_Seite_59.txt",0.1,0.3,1.3,0.0,0.7,0.5
"V01 HCO Division_Seite_410.txt",0.2,0.2,3.6,0.0,0.8,1.0
"Management Series V1_Seite_443.txt",0.1,99.9,1.2,100.0,99.9,60.2
"V07 Executive Division_Seite_1442.txt",0.1,99.7,94.2,0.0,99.9,58.8
"V10 1972-1976_Seite_324.txt",0.0,0.4,1.0,0.0,0.4,0.4
"1970_71_Seite_442.txt",0.1,99.8,1.3,3.6,7.2,22.4
"1965_69_Seite_324.txt",0.1,0.2,1.0,0.1,0.4,0.4
"V04 1957-1958_Seite_473.txt",100.0,99.9,99.7,100.0,100.0,99.9
"Subject Volume 3_Seite_674.txt",0.2,98.9,2.1,0.1,100.0,40.3
"V06 Public Division_Seite_113.txt",0.1,0.2,2.3,3.9,0.3,1.4
"V04 1957-1958_Seite_119.txt",99.8,0.9,3.1,100.0,99.8,60.7
"V00 Index_Seite_41.txt",0.1,0.2,3.9,0.0,0.6,1.0
"V04 Technical Division_Seite_1253.txt",0.2,0.2,0.9,0.0,0.4,0.3
"V02 1953-1954_Seite_374.txt",24.5,0.2,23.1,100.0,30.4,35.6
"Management Series V1_Seite_477.txt",0.1,0.6,1.1,0.0,0.4,0.4
"V02 Dissemination Division_Seite_9.txt",0.1,0.3,1.7,0.0,0.8,0.6
"V05 1959-1960_Seite_80.txt",100.0,99.9,99.9,100.0,100.0,100.0
"V12 1980-1984_Seite_241.txt",0.0,38.5,1.2,0.0,0.4,8.0
"1970_71_Seite_345.txt",0.0,1.8,1.6,0.0,0.6,0.8
"V04 Technical Division_Seite_945.txt",0.2,99.9,99.7,0.8,100.0,60.1
"V07 1963-1965_Seite_134.txt",0.1,2.0,2.6,0.0,0.4,1.0
"V00 Basic Staff Hat_Seite_41.txt",1.4,0.2,34.3,0.0,2.2,7.6
"Management Series V3_Seite_373.txt",98.9,100.0,99.8,100.0,100.0,99.7
"V08 1966-1969_Seite_291.txt",0.0,0.2,1.0,0.0,0.4,0.3
"V07 Executive Division_Seite_1125.txt",0.3,0.3,38.5,0.1,99.6,27.8
"V10 1972-1976_Seite_141.txt",52.0,99.6,99.8,100.0,100.0,90.3
"V07 1963-1965_Seite_136.txt",0.2,0.5,4.4,100.0,99.9,41.0
"V06 Public Division_Seite_471.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V05 Qualifications Division_Seite_645.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V07 Executive Division_Seite_229.txt",3.0,0.8,6.9,100.0,33.4,28.8
"Subject Volume 3_Seite_725.txt",0.1,97.4,1.5,0.0,0.4,19.9
"V08 1966-1969_Seite_288.txt",3.1,99.9,32.6,100.0,100.0,67.1
"V07 1963-1965_Seite_143.txt",0.1,97.5,1.7,0.0,0.5,20.0
"V01 1950-1952_Seite_124.txt",99.9,99.7,93.4,100.0,100.0,98.6
"1965_69_Seite_246.txt",0.1,0.2,63.3,0.7,0.9,13.0
"Management Series V1_Seite_29.txt",0.3,0.2,1.1,0.2,0.6,0.5
"Subject Volume 2_Seite_540.txt",0.0,99.2,2.2,0.0,0.7,20.4
"V01 1950-1952_Seite_602.txt",63.2,99.1,99.8,100.0,100.0,92.4
"V06 Public Division_Seite_638.txt",0.1,0.3,2.1,0.3,0.4,0.6
"V00 Index_Seite_175.txt",0.2,0.3,9.8,72.5,4.7,17.5
"V04 Technical Division_Seite_321.txt",0.3,0.3,2.8,0.1,9.1,2.5
"Subject Volume 4_Seite_230.txt",0.0,99.5,2.2,0.0,0.5,20.4
"Subject Volume 4_Seite_369.txt",0.1,0.2,1.0,0.1,2.4,0.8
"V07 Executive Division_Seite_679.txt",0.1,2.0,1.2,0.1,1.0,0.9
"Management Series V1_Seite_60.txt",1.4,99.9,98.2,2.0,100.0,60.3
"V03 1955-1956_Seite_547.txt",100.0,99.8,99.9,100.0,100.0,99.9
"V11 1977-1979_Seite_421.txt",0.1,97.4,3.0,0.0,1.6,20.4
"V10 1972-1976_Seite_758.txt",0.1,0.3,0.9,0.0,0.4,0.3
"V04 Technical Division_Seite_385.txt",1.2,99.2,75.1,100.0,99.6,75.0
"V00 Basic Staff Hat_Seite_745.txt",0.1,0.3,1.2,0.1,0.4,0.4
"V00 Basic Staff Hat_Seite_445.txt",0.1,0.2,1.0,0.0,0.4,0.3
"Management Series V3_Seite_300.txt",0.1,0.2,1.1,0.1,0.4,0.4
"V03 1955-1956_Seite_553.txt",100.0,99.7,99.9,100.0,100.0,99.9
"V03 Treasury Division_Seite_216.txt",61.3,0.3,1.8,100.0,1.0,32.9
"1965_69_Seite_105.txt",0.1,0.2,1.6,38.9,1.7,8.5
"V01 1950-1952_Seite_97.txt",3.7,99.0,3.8,100.0,100.0,61.3
"Subject Volume 2_Seite_370.txt",0.1,0.3,1.0,0.0,0.4,0.4
"Management Series V1_Seite_194.txt",1.3,0.3,1.0,40.6,0.7,8.8
"V05 Qualifications Division_Seite_622.txt",24.1,0.2,1.6,41.8,0.5,13.6
"V04 1957-1958_Seite_42.txt",100.0,99.9,99.9,100.0,100.0,99.9
"V07 Executive Division_Seite_387.txt",0.1,98.4,1.3,1.4,97.2,39.7
"Subject Volume 3_Seite_985.txt",0.1,0.4,1.1,0.0,0.4,0.4
"1965_69_Seite_158.txt",0.1,0.2,1.3,0.0,0.5,0.4
"V01 HCO Division_Seite_735.txt",0.1,99.9,91.4,0.0,100.0,58.3
"V04 Technical Division_Seite_705.txt",0.2,99.9,1.5,99.7,26.1,45.5
"Subject Volume 2_Seite_391.txt",0.3,99.5,1.3,99.9,1.4,40.5
"V06 1961-1962_Seite_310.txt",0.2,20.7,99.5,0.2,99.8,44.1
"V00 Index_Seite_166.txt",0.1,0.6,1.5,0.0,1.2,0.7
"V01 HCO Division_Seite_603.txt",0.1,0.2,2.6,0.0,1.5,0.9
"V05 Qualifications Division_Seite_604.txt",0.5,98.9,2.7,0.6,2.0,20.9
"1976_78_Seite_497.txt",100.0,100.0,99.8,100.0,100.0,100.0
"Management Series V2_Seite_403.txt",100.0,100.0,99.9,100.0,100.0,100.0
"V12 1980-1984_Seite_409.txt",99.7,0.3,23.6,100.0,1.2,45.0
"V07 1963-1965_Seite_237.txt",0.1,100.0,50.8,1.2,99.9,50.4
"V05 1959-1960_Seite_258.txt",0.1,0.2,1.4,0.2,0.6,0.5
"V07 Executive Division_Seite_932.txt",1.2,0.2,3.7,0.7,0.7,1.3
"1965_69_Seite_460.txt",0.1,0.2,1.0,0.0,0.3,0.3
"V09 1970-1971_Seite_250.txt",0.1,0.3,1.1,0.0,0.5,0.4
"V10 1972-1976_Seite_223.txt",0.0,97.4,1.0,0.0,0.5,19.8
"V05 Qualifications Division_Seite_60.txt",0.0,0.2,1.0,0.0,0.4,0.3
"1965_69_Seite_161.txt",99.8,0.2,95.8,100.0,98.1,78.8
"V02 Dissemination Division_Seite_307.txt",0.1,92.2,3.0,0.1,0.4,19.2
"V01 HCO Division_Seite_241.txt",0.1,99.7,1.1,0.0,11.9,22.6
"V10 1972-1976_Seite_247.txt",0.0,0.3,1.1,0.0,0.4,0.4
"Management Series V2_Seite_168.txt",0.0,98.9,1.0,0.0,0.4,20.1
"1978_79_Seite_83.txt",0.0,0.2,1.0,0.0,0.5,0.4
"V01 HCO Division_Seite_1035.txt",0.1,0.2,1.4,0.0,0.4,0.4
"1970_71_Seite_214.txt",0.1,99.9,3.7,97.5,20.8,44.4
"V09 1970-1971_Seite_135.txt",0.6,99.9,99.8,100.0,100.0,80.1
"V01 1950-1952_Seite_349.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V12 1980-1984_Seite_177.txt",0.3,99.6,99.6,0.1,100.0,59.9
"Subject Volume 4_Seite_534.txt",0.0,0.2,1.0,0.0,0.4,0.3
"V01 1950-1952_Seite_432.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V07 Executive Division_Seite_437.txt",0.1,100.0,99.6,2.7,0.8,40.6
"V02 Dissemination Division_Seite_505.txt",6.2,0.2,4.2,4.6,2.1,3.5
"Subject Volume 3_Seite_124.txt",0.0,0.2,1.6,0.0,0.4,0.5
"1970_71_Seite_182.txt",0.1,0.2,1.4,99.9,1.0,20.5
"V11 1977-1979_Seite_450.txt",0.1,0.2,1.0,0.6,0.4,0.5
"V00 Basic Staff Hat_Seite_101.txt",100.0,100.0,99.8,100.0,100.0,100.0
"V00 Index_Seite_15.txt",0.1,0.3,1.0,0.0,6.8,1.6
"V04 Technical Division_Seite_1016.txt",0.6,0.4,14.9,1.6,1.0,3.7
"Subject Volume 3_Seite_464.txt",0.1,0.2,0.9,0.0,0.3,0.3
"1972_76_Seite_290.txt",0.1,4.7,1.4,0.0,1.3,1.5
"1965_69_Seite_457.txt",0.1,0.2,1.9,0.6,0.7,0.7
"V11 1977-1979_Seite_76.txt",0.9,0.8,88.9,9.0,99.9,39.9
"V04 1957-1958_Seite_54.txt",2.1,0.3,2.8,67.5,3.7,15.3
"1970_71_Seite_517.txt",0.0,0.2,1.1,0.0,0.4,0.4
"V07 Executive Division_Seite_113.txt",0.1,99.4,1.6,26.1,0.4,25.5
"V04 1957-1958_Seite_497.txt",0.5,100.0,99.8,100.0,100.0,80.0
"Management Series V3_Seite_240.txt",0.1,99.9,2.6,81.4,0.9,37.0
"V07 Executive Division_Seite_695.txt",8.1,99.7,95.1,100.0,100.0,80.6
"1965_69_Seite_498.txt",0.0,0.2,1.6,0.0,0.5,0.5
"V02 1953-1954_Seite_108.txt",99.9,100.0,99.9,100.0,100.0,99.9
"V01 HCO Division_Seite_329.txt",0.1,99.8,2.3,0.0,1.3,20.7
"V06 1961-1962_Seite_584.txt",0.5,0.2,43.4,0.3,6.8,10.3
"1972_76_Seite_417.txt",0.1,100.0,2.1,88.8,0.4,38.3
"V13 1985-1991_Seite_568.txt",0.1,0.2,1.0,0.0,0.4,0.3
"V08 1966-1969_Seite_33.txt",0.2,0.2,1.1,87.2,0.4,17.8
"1978_79_Seite_468.txt",0.1,0.2,0.9,0.0,0.4,0.3
"V02 1953-1954_Seite_431.txt",99.8,3.3,2.1,100.0,90.9,59.2
"V13 1985-1991_Seite_17.txt",0.1,99.2,2.3,0.0,0.6,20.4
"Subject Volume 4_Seite_687.txt",1.3,98.7,99.0,0.7,99.9,59.9
"V04 Technical Division_Seite_247.txt",0.9,0.2,2.4,0.1,0.5,0.8
"V09 1970-1971_Seite_441.txt",0.1,99.7,6.2,0.1,0.8,21.4
"1972_76_Seite_238.txt",0.1,100.0,1.0,98.0,0.7,40.0
"1972_76_Seite_43.txt",0.0,97.4,1.3,0.0,1.3,20.0
"Management Series V1_Seite_383.txt",0.2,99.9,6.4,99.8,98.7,61.0
"Subject Volume 3_Seite_94.txt",0.1,99.9,3.2,0.0,2.5,21.1
"V05 1959-1960_Seite_106.txt",0.2,0.2,5.6,0.0,1.0,1.4
"Subject Volume 1_Seite_155.txt",0.1,99.7,31.8,0.1,99.7,46.3
"V07 Executive Division_Seite_221.txt",0.1,0.2,1.5,0.0,0.5,0.5
"V11 1977-1979_Seite_131.txt",0.1,0.2,1.3,0.0,0.4,0.4
"V01 HCO Division_Seite_535.txt",0.1,0.3,1.5,0.0,0.8,0.5
"V02 Dissemination Division_Seite_669.txt",0.1,4.5,10.2,0.1,1.5,3.3
"1965_69_Seite_260.txt",3.9,99.2,3.1,7.4,0.7,22.9
"V07 Executive Division_Seite_144.txt",0.3,0.2,1.1,1.3,0.4,0.7
"V03 Treasury Division_Seite_220.txt",0.1,0.2,11.5,0.0,1.1,2.6
"V01 1950-1952_Seite_153.txt",99.7,3.3,36.5,100.0,98.7,67.6
"V07 Executive Division_Seite_439.txt",8.0,100.0,99.9,100.0,100.0,81.6
"1965_69_Seite_445.txt",0.0,0.2,1.2,0.0,0.3,0.4
"1970_71_Seite_156.txt",0.1,99.7,5.7,0.1,0.7,21.3
"V04 Technical Division_Seite_148.txt",0.0,0.2,1.2,0.0,0.4,0.4
